Time,Latitude,Longitude,Altitude,Speed,Bearing,Accuracy,beautiful,boring,depressing,lively,safety,wealthy,normalized_speed,Combined_Score
2020-01-02 16:12:19:869,30.53296941,114.4255514,10.73538208,3.94,302,3.216,24.852676,59.221554,62.890606,31.10161,38.460464,43.702736,109,36
2020-01-02 16:12:21:868,30.5330049,114.4254746,10.73193359,3.78,293.8,3.216,26.055231,64.34801,63.514874,29.924683,41.32807,44.72746,105,36
2020-01-02 16:12:22:885,30.5330248,114.4254395,10.71975708,3.71,298,3.216,29.299635,63.57147,67.93336,32.020172,35.23498,42.136234,103,35
2020-01-02 16:12:23:873,30.53304512,114.4254047,10.35198975,3.69,301.3,3.216,23.888407,68.07208,60.675816,35.125263,36.50664,40.78764,102,35
2020-01-02 16:12:24:869,30.53305929,114.4253655,10.11914063,3.75,293.3,3.216,35.38776,62.212116,63.727833,22.9632,36.962406,48.766747,104,36
2020-01-02 16:12:25:868,30.53307608,114.4253259,10.25961304,3.72,292,3.216,29.389797,72.176414,63.262966,29.550024,37.032402,47.507526,103,35
2020-01-02 16:12:26:865,30.533097,114.4252887,10.63485718,3.67,298.5,3.216,12.548632,65.90061,64.77667,37.11873,39.065315,43.787987,102,34
2020-01-02 16:12:28:867,30.53313519,114.4252225,12.21252441,3.57,306.4,3.216,37.62791,51.70026,59.02429,36.870243,36.947456,48.84266,99,42
2020-01-02 16:12:30:868,30.533182,114.425164,12.92272949,3.55,313.9,3.216,29.748587,57.05764,57.200424,27.838358,31.83489,33.029564,98,35
2020-01-02 16:12:32:867,30.53322069,114.4251026,11.42501831,3.62,293.9,3.216,31.360712,64.57369,62.2541,34.22833,37.047443,37.988983,100,36
2020-01-02 16:12:34:870,30.53325036,114.425041,10.99017334,3.59,297.9,3.216,27.55993,55.711353,64.772194,29.812754,29.177538,38.33574,100,34
2020-01-02 16:12:36:870,30.53328348,114.4249916,11.4329834,3.53,305,3.216,28.13653,66.126564,61.739037,34.283443,45.357067,39.599205,98,37
2020-01-02 16:12:38:867,30.53330973,114.4249418,11.10333252,3.52,301,3.216,21.395,63.607727,60.598087,34.272057,40.93189,37.335915,98,35
2020-01-02 16:12:40:870,30.53334002,114.4248965,11.12063599,3.62,305.3,3.216,22.43241,65.05881,62.715477,37.304867,35.043205,35.46445,100,34
2020-01-02 16:12:42:870,30.53337377,114.4248465,9.923736572,3.9,307.9,3.216,23.456251,66.170555,58.841076,33.46167,40.24582,42.719467,108,36
2020-01-02 16:12:44:866,30.53340818,114.4247844,8.587432861,3.93,301.8,3.216,26.425858,63.143925,56.612377,38.124195,37.612812,36.754257,109,37
2020-01-02 16:12:46:866,30.53343172,114.4247303,8.5078125,3.96,297.9,3.216,26.753624,60.094204,54.09538,28.80922,33.340565,35.6426,110,35
2020-01-02 16:12:48:861,30.53346479,114.4246655,7.664154053,4.04,298.5,3.216,30.391321,65.803535,60.888947,31.399088,31.251284,42.57992,112,35
2020-01-02 16:12:50:862,30.53349332,114.4246001,8.060577393,3.87,296.1,3.216,26.928112,63.645756,58.37544,37.112988,31.515104,41.443913,107,36
2020-01-02 16:12:52:869,30.53352769,114.4245375,9.583312988,3.75,298,3.216,25.211493,59.993263,59.260082,31.480215,41.721207,39.802456,104,36
2020-01-02 16:12:54:868,30.53355533,114.4244708,10.58114624,3.59,287.9,3.216,19.76666,66.04515,59.075966,30.45373,39.215206,35.528404,100,33
2020-01-02 16:12:56:868,30.53359521,114.4244066,8.555267334,3.9,306,3.216,20.834,63.827724,54.632523,25.689531,38.026134,36.881855,108,34
2020-01-02 16:12:58:868,30.53363791,114.4243379,9.01184082,3.94,305.4,3.216,26.734934,61.653316,54.768887,23.095419,33.691734,35.181118,109,34
2020-01-02 16:12:59:864,30.53365758,114.4242995,8.454772949,3.86,302.1,3.216,25.098038,62.536953,57.40473,33.46502,37.29659,38.818455,107,36
2020-01-02 16:13:00:869,30.53367629,114.4242636,8.318054199,3.78,300.9,3.216,26.532358,61.548626,60.285736,34.190342,35.77422,38.392223,105,36
2020-01-02 16:13:01:872,30.53369538,114.4242278,8.692352295,3.84,301.5,3.216,22.752962,68.14791,64.27578,30.368061,36.52772,34.95967,106,32
2020-01-02 16:13:03:870,30.53374015,114.4241556,9.256347656,3.98,303.2,3.216,30.831064,63.93674,52.982693,24.057623,33.978184,27.371204,110,33
2020-01-02 16:13:04:864,30.53376023,114.4241155,9.659942627,3.94,299.5,3.216,23.578074,59.41687,56.294186,32.14575,35.74049,37.263268,109,36
2020-01-02 16:13:05:866,30.53377973,114.424076,10.16864014,3.8,297.9,3.216,25.189375,59.97241,56.241985,38.72476,36.461525,34.525963,105,36
2020-01-02 16:13:07:864,30.53381824,114.4240016,9.126312256,3.73,301.8,3.216,20.298515,60.782375,50.232227,32.665092,34.73719,34.753445,103,35
2020-01-02 16:13:08:867,30.53384345,114.4239686,8.154296875,3.71,312.5,3.216,20.043123,61.90987,54.01504,34.103977,37.419,37.059547,103,35
2020-01-02 16:13:09:867,30.53385763,114.4239263,7.27935791,3.72,296.4,3.216,19.919376,61.479046,54.73096,33.931095,36.95929,31.729834,103,34
2020-01-02 16:13:10:869,30.53387888,114.4238881,7.313201904,3.73,297.6,3.216,25.008972,61.334267,56.203644,27.71488,36.43592,34.791683,103,34
2020-01-02 16:13:11:861,30.53390101,114.4238514,6.955627441,3.7,300.1,3.216,10.876479,55.3897,59.03088,34.644337,42.175278,35.22744,103,35
2020-01-02 16:13:12:861,30.53392258,114.4238157,7.479797363,3.63,302.2,3.216,31.248362,63.39445,57.12544,24.563187,34.066998,34.42128,101,34
2020-01-02 16:13:14:863,30.53397017,114.4237497,6.002502441,3.52,308.7,3.216,30.237339,53.464417,58.829597,43.32487,41.8499,39.742466,98,40
2020-01-02 16:13:16:870,30.5340125,114.4236876,6.131622314,3.53,305.8,3.216,24.894075,62.61543,63.01231,33.120586,31.622778,38.620956,98,34
2020-01-02 16:13:18:869,30.53405006,114.4236257,8.07510376,3.49,300.1,3.216,19.043253,64.86401,57.13054,30.627035,29.531569,30.469175,97,31
2020-01-02 16:13:20:867,30.53408595,114.423555,7.89654541,3.89,298.7,3.216,25.351091,65.77181,61.30875,31.571611,30.838442,37.03881,108,33
2020-01-02 16:13:21:870,30.53410857,114.4235192,8.660583496,3.89,303.8,3.216,34.198994,63.95265,53.684727,31.816616,33.263332,36.965546,108,36
2020-01-02 16:13:22:863,30.53413583,114.423491,8.57333374,3.84,317.5,3.216,24.720568,61.014065,60.561874,36.56601,37.898434,40.60943,106,36
2020-01-02 16:13:24:893,30.53417581,114.4234241,7.374084473,3.76,303.8,3.216,20.757702,62.77221,64.35873,33.76494,29.421988,39.768124,104,33
2020-01-02 16:13:25:867,30.53419727,114.4233903,7.419403076,3.67,305.6,3.216,21.911177,65.366066,60.409546,37.107628,36.89313,44.43176,102,36
2020-01-02 16:13:27:867,30.53423378,114.4233167,8.344268799,3.75,299.5,3.216,19.659105,65.763695,58.486404,35.78838,32.653015,35.968914,104,33
2020-01-02 16:13:29:866,30.53427128,114.4232397,9.89440918,3.71,297.7,3.216,19.164135,61.455048,66.27172,37.296913,39.052303,45.90774,103,36
2020-01-02 16:13:31:868,30.53431303,114.4231695,9.390686035,3.68,304.1,3.216,26.730425,67.08068,63.918373,34.860783,39.173332,49.4881,102,37
2020-01-02 16:13:32:871,30.53433131,114.4231335,9.409973145,3.69,303.7,3.216,27.597834,61.07401,59.178288,31.065733,41.05215,44.19347,102,37
2020-01-02 16:13:33:868,30.53434551,114.4230944,8.10269165,3.71,297.4,3.216,23.495111,67.26128,58.790585,30.281847,42.176056,43.16572,103,36
2020-01-02 16:13:34:871,30.53436354,114.4230557,8.227783203,3.77,300,3.216,31.197893,63.685925,56.22462,34.920113,43.53558,40.67989,104,38
2020-01-02 16:13:35:873,30.53438262,114.4230166,8.591461182,4.01,301.9,3.216,26.130512,68.820366,62.31972,33.456715,42.351814,33.279522,111,34
2020-01-02 16:13:36:869,30.53439728,114.4229738,8.640136719,4.04,294.5,3.216,19.590773,58.59075,63.986042,26.88542,33.980114,23.981485,112,30
2020-01-02 16:13:37:867,30.53441636,114.4229331,8.968261719,3.99,297.7,3.216,17.159262,49.6681,60.988052,38.001648,36.798767,46.528564,111,38
2020-01-02 16:13:38:869,30.5344329,114.4228923,8.581878662,3.87,297.7,3.216,21.813671,66.49061,61.34674,28.49751,29.532276,44.51561,107,33
2020-01-02 16:13:39:866,30.534451,114.422855,9.122924805,3.82,300.2,3.216,20.125368,52.864773,67.20403,29.68393,30.837742,36.40574,106,33
2020-01-02 16:13:40:864,30.53447164,114.4228205,10.69784546,3.82,306,3.216,19.909342,58.950413,61.474075,29.764051,27.81519,33.495052,106,32
2020-01-02 16:13:41:871,30.53449086,114.4227849,10.93170166,3.83,305.6,3.216,20.437056,60.758244,58.999355,35.114826,31.858316,36.073105,106,34
2020-01-02 16:13:42:866,30.53451396,114.4227517,10.09399414,3.76,310.9,3.216,24.41796,67.519646,62.693172,35.546616,33.180046,40.90008,104,34
2020-01-02 16:13:43:867,30.53453722,114.422719,9.735992432,3.79,311.3,3.216,20.933647,65.4054,56.519005,30.91213,35.39493,45.104748,105,35
2020-01-02 16:13:45:868,30.53457649,114.4226538,9.114624023,3.68,308.5,3.216,26.472918,74.8483,57.98001,35.83497,38.110466,41.85507,102,35
2020-01-02 16:13:47:868,30.53461274,114.4225928,7.031066895,3.65,306.7,3.216,26.189692,65.69167,53.619064,32.2609,29.36079,35.595505,101,34
2020-01-02 16:13:49:868,30.53464745,114.4225238,7.105285645,3.64,300,3.216,28.036856,66.87144,63.705235,44.918114,37.34241,41.407864,101,37
2020-01-02 16:13:51:869,30.53468223,114.4224534,6.982330322,3.66,301.3,3.216,29.990906,63.020153,63.913227,34.027046,35.095455,35.3068,101,35
2020-01-02 16:13:53:868,30.53471851,114.4223872,7.882781982,3.77,301.4,3.216,29.066381,60.933086,60.461845,38.904785,37.17032,32.41572,104,36
2020-01-02 16:13:55:872,30.53475285,114.4223167,7.78503418,3.87,292.9,3.216,34.39996,63.05112,60.776947,29.752525,37.178944,35.811153,107,36
2020-01-02 16:13:57:869,30.53478756,114.4222489,8.011444092,3.9,297.9,3.216,28.29216,66.21529,66.37292,29.599157,37.5282,44.10567,108,34
2020-01-02 16:13:59:872,30.53482735,114.4221889,8.925628662,3.86,304.5,3.216,23.7945,56.128963,64.18294,37.491467,30.57326,35.663525,107,35
2020-01-02 16:14:01:870,30.53485828,114.4221189,10.00991821,3.81,297.3,3.216,24.668957,59.525932,55.51837,18.200998,40.20179,37.787823,106,34
2020-01-02 16:14:03:865,30.53489045,114.4220525,7.866851807,3.71,297.1,3.216,37.012917,60.535583,60.91826,20.966204,27.985065,33.253933,103,33
2020-01-02 16:14:05:864,30.53492953,114.4219882,8.180358887,3.7,301.3,3.216,19.00458,60.208637,56.87591,31.497644,31.326557,33.460945,103,33
2020-01-02 16:14:07:869,30.53495945,114.4219176,7.699890137,3.66,296.4,3.216,23.056828,59.14669,61.32938,30.271458,34.686592,37.510757,101,34
2020-01-02 16:14:09:865,30.5349931,114.4218492,7.200683594,3.64,297.9,3.216,24.691399,62.93722,61.04463,31.56246,34.59588,31.8071,101,33
2020-01-02 16:14:10:866,30.53501335,114.4218132,8.248352051,3.66,298.4,3.216,30.089266,69.51765,60.756218,32.308384,33.082737,37.906384,101,34
2020-01-02 16:14:12:873,30.53505239,114.4217441,7.857025146,3.63,299.4,3.216,22.56537,65.419365,56.642517,30.397228,29.038647,33.456444,101,32
2020-01-02 16:14:13:866,30.53507099,114.4217076,8.883575439,3.62,297.9,3.216,23.47565,65.11647,58.29752,32.775803,45.051678,34.568974,100,35
2020-01-02 16:14:14:872,30.53509361,114.4216722,8.158508301,3.66,302.3,3.216,20.272835,62.48489,56.955402,33.554543,38.410183,34.1524,101,34
2020-01-02 16:14:16:869,30.53513095,114.4215949,8.504272461,3.78,297.7,3.216,26.986588,64.36023,56.392048,30.658182,30.98986,35.904694,105,34
2020-01-02 16:14:17:869,30.53515096,114.4215559,7.89276123,3.96,298.3,3.216,21.567196,62.6515,56.656517,27.834177,32.827106,33.05273,110,33
2020-01-02 16:14:18:872,30.53516999,114.4215158,7.458953857,4.07,297.5,3.216,19.961443,61.6499,56.726334,27.000711,32.676563,37.602093,113,33
2020-01-02 16:14:19:866,30.53518743,114.4214758,7.162658691,4.04,295.5,3.216,19.374908,53.544933,54.58424,27.520128,34.89421,38.94871,112,35
2020-01-02 16:14:20:863,30.53520519,114.4214364,8.084594727,4.04,296,3.216,21.92318,58.04858,56.22276,31.48716,32.11905,37.75741,112,35
2020-01-02 16:14:21:866,30.53522727,114.4213965,8.325866699,3.99,299.4,3.216,27.39189,59.53664,53.112965,30.370766,33.66663,38.92755,111,36
2020-01-02 16:14:22:865,30.5352508,114.4213593,7.233551025,3.99,304.3,3.216,27.200579,63.063984,58.291615,32.82893,32.29696,36.359074,111,35
2020-01-02 16:14:23:871,30.53527149,114.421318,7.299560547,3.92,300.8,3.216,14.243302,55.74947,52.214417,28.256819,36.6862,31.875854,109,34
2020-01-02 16:14:24:869,30.5352878,114.4212787,6.977172852,3.91,295.7,3.216,27.58292,61.482372,51.55904,27.46698,31.772535,32.21623,108,34
2020-01-02 16:14:25:865,30.5353126,114.4212436,7.127532959,3.83,303.6,3.216,24.272835,66.51668,51.522346,23.022211,35.24334,28.476967,106,32
2020-01-02 16:14:26:870,30.53533276,114.4212081,6.242889404,3.8,304.4,3.216,27.636007,58.805573,53.629642,33.26054,37.50684,28.750854,105,36
2020-01-02 16:14:27:869,30.53535633,114.421175,6.210083008,3.73,308.4,3.216,20.854828,58.73893,55.144165,32.29433,38.636005,29.810287,103,35
2020-01-02 16:14:28:867,30.53537057,114.4211366,6.632263184,3.72,297.3,3.216,28.486437,59.78815,51.568455,26.33755,33.607143,29.477354,103,34
2020-01-02 16:14:30:864,30.53540536,114.4210638,6.047515869,3.75,297,3.216,20.452488,62.886944,53.825752,30.54873,32.964848,32.40903,104,33
2020-01-02 16:14:32:872,30.53544624,114.4209967,5.943634033,3.74,304.5,3.216,16.364077,63.31203,57.887794,31.693083,32.58831,30.804352,104,32
2020-01-02 16:14:33:866,30.53546897,114.420964,6.70703125,3.76,308.8,3.216,19.336086,54.248756,58.867474,33.89916,41.279125,42.996395,104,37
2020-01-02 16:14:35:869,30.53550226,114.420898,7.473175049,3.7,298.3,3.216,20.3795,53.402317,54.709305,29.394026,33.754467,41.04927,103,36
2020-01-02 16:14:37:863,30.53554273,114.4208371,7.239257813,3.71,303.4,3.216,15.982803,57.523876,60.277508,28.590368,29.616034,37.45656,103,32
2020-01-02 16:14:39:857,30.5355764,114.4207763,6.926330566,3.72,303.8,3.216,21.680647,62.950375,63.2742,29.05769,36.677006,40.22543,103,34
2020-01-02 16:14:41:859,30.53560727,114.4207125,6.878082275,3.7,301.5,3.216,18.458498,61.43293,55.787716,32.699707,32.03696,38.323467,103,34
2020-01-02 16:14:43:866,30.53563692,114.4206525,7.790100098,3.64,301.1,3.216,28.20481,58.56284,55.22029,30.840664,38.806023,40.559124,101,37
2020-01-02 16:14:45:856,30.53569078,114.420606,8.461029053,3.71,329.5,3.216,26.51233,62.363155,62.08502,31.585352,42.702213,40.72635,103,36
2020-01-02 16:14:48:866,30.53570235,114.420562,8.902313232,1.71,271.5,3.216,15.0416565,46.893486,50.98518,28.033419,32.74529,26.280495,47,34
2020-01-02 16:14:50:867,30.53570369,114.4205154,8.761260986,3.55,285.9,3.216,20.41678,55.802143,59.132668,40.45884,41.59769,41.512463,98,38
2020-01-02 16:14:52:867,30.53571497,114.4204701,9.60446167,3.52,292.6,3.216,29.157396,57.114597,58.889412,38.746128,31.203003,37.59487,98,37
2020-01-02 16:14:55:861,30.53574769,114.4204173,9.709503174,2.44,306.4,3.216,25.727615,69.72358,60.454014,40.509174,36.507942,32.102562,68,34
2020-01-02 16:14:59:868,30.53577121,114.4203655,10.17382813,2.71,299.2,3.216,23.68418,55.993702,58.577763,33.257755,30.011501,45.82382,75,36
2020-01-02 16:15:01:865,30.5357988,114.4203181,9.027832031,3.56,301.8,3.216,16.589506,60.988094,54.59942,41.15839,40.764336,42.935955,99,38
2020-01-02 16:15:03:871,30.53583084,114.4202632,9.876983643,3.73,302.2,3.216,22.485956,63.42344,54.861435,37.027264,37.72405,45.80645,103,37
2020-01-02 16:15:05:868,30.53586561,114.4202072,10.08724976,3.82,302.1,3.216,19.505394,58.467876,49.803303,40.929783,36.267715,34.84581,106,37
2020-01-02 16:15:07:867,30.53590368,114.4201451,9.693725586,3.87,301.4,3.216,24.264236,61.050373,56.567345,36.26144,36.05923,35.113937,107,36
2020-01-02 16:15:09:870,30.53593471,114.4200874,9.92175293,4.02,299.3,3.216,32.078285,62.962734,55.893196,42.21711,38.518753,40.465397,111,39
2020-01-02 16:15:11:865,30.53596181,114.4200253,10.44915771,4.08,297.4,3.216,15.373673,74.021,48.358807,39.779987,33.856937,35.428093,113,34
2020-01-02 16:15:13:867,30.53598782,114.4199608,10.31072998,4.07,300.3,3.216,16.452604,55.72047,47.033955,32.19578,35.34127,39.054054,113,37
2020-01-02 16:15:15:872,30.53601718,114.4199018,10.52484131,3.99,302.2,3.216,29.992388,66.61314,55.016994,36.961147,37.63937,45.45508,111,38
2020-01-02 16:15:17:871,30.5360529,114.4198353,11.60675049,4.1,300.7,3.216,26.812002,63.497692,53.96192,40.336117,35.14166,50.438206,114,39
2020-01-02 16:15:19:873,30.53608947,114.4197766,10.6986084,3.94,299.9,3.216,25.57292,55.21452,59.977898,33.351345,40.51538,38.57124,109,37
2020-01-02 16:15:21:867,30.53612672,114.4197184,10.44973755,3.74,294.4,3.216,23.43385,63.523823,52.579323,38.489223,37.895576,40.397892,104,37
2020-01-02 16:15:23:869,30.53615608,114.4196629,10.11676025,3.71,299.2,3.216,27.036764,61.765137,61.05694,37.38888,31.576132,36.639256,103,35
2020-01-02 16:15:25:872,30.53619031,114.4196006,9.847900391,3.73,302.3,3.216,24.925207,52.54482,54.742218,36.684216,33.831192,40.499756,103,38
2020-01-02 16:15:27:870,30.53622489,114.4195379,10.30453491,3.61,302.2,3.216,23.110243,61.72776,51.744854,30.565214,33.10274,36.784645,100,35
2020-01-02 16:15:29:863,30.5362533,114.4194836,10.42010498,3.46,298.3,3.216,27.803679,64.60793,58.894547,42.15481,27.375984,46.099667,96,37
2020-01-02 16:15:31:867,30.5362893,114.4194213,10.04022217,3.67,303.4,3.216,28.734198,63.457256,56.252182,30.981333,39.17388,35.480034,102,36
2020-01-02 16:15:34:875,30.53631329,114.4193796,9.483520508,1.56,302.5,3.216,25.387918,64.17459,53.61294,24.825647,35.723106,43.34845,43,35
2020-01-02 16:15:36:879,30.5363356,114.4193386,9.812683105,2.03,303.6,3.216,30.957968,61.736355,56.48057,37.67587,38.368782,38.26924,56,38
2020-01-02 16:15:38:878,30.53636448,114.4192827,8.905853271,2.51,302,3.216,20.404943,60.668545,59.748302,36.083023,32.55541,39.184105,70,35
2020-01-02 16:15:40:877,30.53640096,114.4192169,9.03024292,2.87,307.8,3.216,16.846968,61.91785,56.56034,28.612732,31.88247,33.91299,80,32
2020-01-02 16:15:41:874,30.53642011,114.4191808,9.832214355,3.14,296.9,3.216,22.160933,55.242653,56.6293,33.81931,41.126007,45.310753,87,38
2020-01-02 16:15:42:873,30.53643881,114.4191439,9.637756348,3.2,299.6,3.216,29.306595,56.268276,56.001266,29.821808,29.897774,41.704456,89,36
2020-01-02 16:15:44:878,30.53647304,114.4190765,10.06771851,3.25,304.8,3.216,24.204134,58.922253,57.327785,34.984688,35.761673,35.691795,90,36
2020-01-02 16:15:46:866,30.53650966,114.4190093,10.09805298,3.28,302.3,3.216,30.310278,65.167595,59.299355,38.62235,43.65183,49.41132,91,40
2020-01-02 16:15:48:864,30.53654342,114.4189445,9.409820557,3.06,299.8,3.216,29.423277,62.047436,62.17291,37.428265,31.436207,44.977955,85,37
2020-01-02 16:15:50:862,30.53657334,114.4188842,10.78424072,2.92,299.9,3.216,34.647945,60.239075,54.229504,26.415617,42.210026,33.3011,81,37
2020-01-02 16:15:52:864,30.53660253,114.4188264,10.51818848,2.88,298.5,3.216,29.896013,61.542904,53.62922,38.56024,39.397896,39.085445,80,39
2020-01-02 16:15:54:863,30.53663766,114.4187684,10.78796387,2.99,305.8,3.216,28.831194,62.17728,57.784927,30.33652,30.788385,32.3509,83,34
2020-01-02 16:15:56:865,30.53666926,114.4187096,11.66104126,2.8,299.6,3.216,31.651375,59.956226,56.637955,31.595064,33.73203,40.042805,78,37
2020-01-02 16:15:58:862,30.53669759,114.4186497,12.41796875,2.86,297.3,3.216,13.000397,55.23675,60.1576,33.495033,38.702335,45.663227,79,36
2020-01-02 16:16:00:856,30.53672166,114.4185872,11.62481689,2.85,297.6,3.216,31.307455,59.095715,57.811726,30.455978,38.27864,32.295185,79,36
2020-01-02 16:16:02:862,30.5367518,114.4185304,11.45147705,2.72,303.7,3.216,27.890562,69.01453,63.419426,32.745876,33.0216,37.931927,75,33
2020-01-02 16:16:04:877,30.53678481,114.41848,11.31323242,2.61,300.3,3.216,26.653381,63.00223,55.732887,26.696613,39.816586,40.047062,72,36
2020-01-02 16:16:06:858,30.53681541,114.418426,11.36032104,2.62,298.8,3.216,24.681154,66.8249,59.149593,34.308178,42.91866,53.450115,73,38
2020-01-02 16:16:08:865,30.53684258,114.418374,10.94119263,2.34,301.8,3.216,21.32446,61.742657,58.654484,39.960915,34.781338,39.83258,65,36
2020-01-02 16:16:10:860,30.53687153,114.4183236,11.5899353,2.37,304.4,3.216,13.348988,63.07226,53.157005,32.093678,38.569664,40.00319,66,35
2020-01-02 16:16:12:857,30.53690094,114.418275,11.9737854,2.39,316.1,3.216,16.997417,71.17717,63.012527,37.517708,34.97335,42.825546,66,33
2020-01-02 16:16:14:866,30.53692535,114.4182358,12.87567139,1.64,296.7,3.216,10.986374,66.61858,55.884327,46.863598,37.98779,47.68836,45,37
2020-01-02 16:16:17:859,30.53696033,114.4181993,12.33984375,1.59,329.7,3.216,24.712194,62.523678,57.35341,53.503788,47.38233,53.176575,44,43
2020-01-02 16:16:20:861,30.53699223,114.4181743,11.60577393,1.18,320.9,3.216,23.493032,61.606403,71.969406,40.44887,40.1606,42.38483,33,35
2020-01-02 16:16:25:861,30.53701667,114.4181424,11.36114502,0.53,280.8,3.216,30.5529,68.594734,56.84174,43.54121,47.820087,58.11379,15,42
2020-01-02 16:16:30:862,30.53703952,114.4180969,12.51837158,1.39,318.1,3.216,22.707102,55.489746,64.929306,38.113956,41.98743,60.344162,39,40
